name,origin,slug,aroma,acid,body,flavor,aftertaste,desc_1,desc_3,desc_4,text
3233,Other,/review/organic-shade-grown-sumatra,8.0,7.0,7.0,7.0,,"Deep, resonant aroma, gently pungent, complicated by ripe cherry and fresh leather. In the cup settles into a classic traditionally processed Sumatra cup: musty earth tones and tart fruit notes, tamarind and dry cherry perhaps. Reader Pat Teel nominated another Hunter Bay coffee (Kaffe Moose Drool); we received this one as a bonus.",,A classic Sumatra cup with reassuring environmental credentials.,"Deep, resonant aroma, gently pungent, complicated by ripe cherry and fresh leather. In the cup settles into a classic traditionally processed Sumatra cup: musty earth tones and tart fruit notes, tamarind and dry cherry perhaps. Reader Pat Teel nominated another Hunter Bay coffee (Kaffe Moose Drool); we received this one as a bonus. "
1875,Other,/review/guatemala-antigua-4,7.0,8.0,7.0,8.0,,"Simple aroma, bittersweet without much complication – a shimmer of fruit perhaps. In the cup turns from simple to gently classic: sweet, nutlike, temperate fruit notes reading as milk chocolate. Nominated by Deborah Ciangura of Wilmington, North Carolina.",,Those who prefer small pleasures to large excitements.,"Simple aroma, bittersweet without much complication – a shimmer of fruit perhaps. In the cup turns from simple to gently classic: sweet, nutlike, temperate fruit notes reading as milk chocolate. Nominated by Deborah Ciangura of Wilmington, North Carolina. "
1885,Other,/review/guatemala-atitlan-3,9.0,7.0,7.0,7.0,,"Superbly complex aroma; elegantly fruity: ripe apricot, cherry, cedar, fresh leather. Slightly imbalanced in the cup by an intense acidity only partly buffered by sweetness, but recovers itself in a long, rich finish. Anonymously nominated.",,Those who enjoy fruity but aggressively dry table wines.,"Superbly complex aroma; elegantly fruity: ripe apricot, cherry, cedar, fresh leather. Slightly imbalanced in the cup by an intense acidity only partly buffered by sweetness, but recovers itself in a long, rich finish. Anonymously nominated. "
706,Other,/review/colombian-vintage-la-cacica,8.0,8.0,7.0,8.0,,"A gently austere cup: balanced, lightly acidy, crisply and quietly complex: dried apricot, bittersweet chocolate, perhaps a twist of fresh-cut cedar. Softens and sweetens engagingly as it cools. Reader Maria Rueda from Washington, D.C. finds “It’s the best coffee I’ve every tried!”",,Those who prefer linen to silk.,"A gently austere cup: balanced, lightly acidy, crisply and quietly complex: dried apricot, bittersweet chocolate, perhaps a twist of fresh-cut cedar. Softens and sweetens engagingly as it cools. Reader Maria Rueda from Washington, D.C. finds “It’s the best coffee I’ve every tried!” "
3539,Not disclosed,/review/rainforest-blend,8.0,8.0,7.0,8.0,,"A lush, complex cup that derives some of its considerable appeal from slightly fermented fruit tones: apricot in the aroma, apple and pear in the cup, all turned overripe and slightly chocolate-leaning by the ferment. Some cups were gloriously sweet and juicily fruity; others slightly bitter in the finish. Marcus Fitzsimmons nominated this coffee, adding a general plug for Caribou Coffee: “Awesome selection of various coffees including a welcoming store-side atmosphere.”",,Those who can't stop eating chocolate-covered raisins.,"A lush, complex cup that derives some of its considerable appeal from slightly fermented fruit tones: apricot in the aroma, apple and pear in the cup, all turned overripe and slightly chocolate-leaning by the ferment. Some cups were gloriously sweet and juicily fruity; others slightly bitter in the finish. Marcus Fitzsimmons nominated this coffee, adding a general plug for Caribou Coffee: “Awesome selection of various coffees including a welcoming store-side atmosphere.” "
725,Other,/review/costa-rica-6,8.0,7.0,8.0,7.0,,"Sweet, rich, and gently roasty in the aroma. Think caramel and toast. The range of sensation narrows slightly in the cup but remains delicately bracing with crisp dry fruit and cedar notes. Anonymously nominated.",,Those who enjoy delicately dry table wines.,"Sweet, rich, and gently roasty in the aroma. Think caramel and toast. The range of sensation narrows slightly in the cup but remains delicately bracing with crisp dry fruit and cedar notes. Anonymously nominated. "
4161,Not disclosed,/review/windsor-court-blend,7.0,8.0,7.0,8.0,,"Crisply rich in the aroma, with sweet apple-toned high notes. In the cup simple and engaging as an early Beatles song, with an acidity felt rather than tasted and seductively fruity milk chocolate notes. W. Morris Brown Jr. nominated this coffee with a simple tribute: “I like it.”",,Those who skip dessert and compensate with the coffee.,"Crisply rich in the aroma, with sweet apple-toned high notes. In the cup simple and engaging as an early Beatles song, with an acidity felt rather than tasted and seductively fruity milk chocolate notes. W. Morris Brown Jr. nominated this coffee with a simple tribute: “I like it.” "
2665,Other,/review/kona-extra-fancy,8.0,8.0,8.0,8.0,,"Sweetly melodic, soft but substantial, with a gentle tickle of acidity. A spice-toned chocolate complicates the aroma and resurfaces in a long, easy finish. Nominating reader Monique Tam calls this “The best 100% Kona I have tasted.” It certainly was the best of the four Konas I sampled for this month’s cupping.",,Those who enjoy softness without sentiment.,"Sweetly melodic, soft but substantial, with a gentle tickle of acidity. A spice-toned chocolate complicates the aroma and resurfaces in a long, easy finish. Nominating reader Monique Tam calls this “The best 100% Kona I have tasted.” It certainly was the best of the four Konas I sampled for this month’s cupping. "
3028,Other,/review/nicaragua-organic-el-jaguar,7.0,9.0,8.0,9.0,,"Deep and balanced, smooth in mouthfeel, low in acidity, rich with sweet wine- and chocolate-cherry-toned fruit and a resiny hint of cedar. Nominating reader John Outler applies the technical tasting term “Yummy!” to this coffee before continuing “Perfect intersection between dark and light [roast]. Not too bitter.”",,Those who prefer a plush armchair to a leather one.,"Deep and balanced, smooth in mouthfeel, low in acidity, rich with sweet wine- and chocolate-cherry-toned fruit and a resiny hint of cedar. Nominating reader John Outler applies the technical tasting term “Yummy!” to this coffee before continuing “Perfect intersection between dark and light [roast]. Not too bitter.” "
2389,South-central Kenya,/review/kenya-aa-2003-crop,9.0,9.0,8.0,9.0,,"An enormous, enveloping coffee, grandly acidy yet voluptuously sweet. So sweet the term acidy becomes almost moot, though its dry rigor necessarily grounds and complicates the sweetness. Cabernet wine and ripe cherry notes. Anonymously nominated.",,Those who can handle a flawless marrying of power and elegance.,"An enormous, enveloping coffee, grandly acidy yet voluptuously sweet. So sweet the term acidy becomes almost moot, though its dry rigor necessarily grounds and complicates the sweetness. Cabernet wine and ripe cherry notes. Anonymously nominated. "
705,Other,/review/colombian-supremo-popayan-3,8.0,8.0,8.0,8.0,,"A classic high-grown Latin-American profile: Cherry- and grape-toned fruit in the sweet, high-toned aroma. In the cup big and smooth-bodied, rich, sweetly but intensely acidy, with an essence-of-coffee fruit that edges toward chocolate.",,"A big, heartily dry old-fashioned coffee with a discreet wiggle of sweetly decadent fruit.","A classic high-grown Latin-American profile: Cherry- and grape-toned fruit in the sweet, high-toned aroma. In the cup big and smooth-bodied, rich, sweetly but intensely acidy, with an essence-of-coffee fruit that edges toward chocolate. "
2300,Not disclosed,/review/kahve-barcelona-blend,7.0,,6.0,6.0,,In the aroma sweetly and cleanly roasty and cedar-toned. The roasty tones turn burned and rather cloyingly sweet in the cup – lightly charred cedar or sandalwood.,,Those who enjoy dramatically charred foods.,In the aroma sweetly and cleanly roasty and cedar-toned. The roasty tones turn burned and rather cloyingly sweet in the cup – lightly charred cedar or sandalwood. 
1773,Not disclosed,/review/french-roast-6,6.0,,6.0,7.0,,"Predictable ultra-dark roast: intense and pungent with an edge of charred cedar in the aroma; in the cup thin in mouthfeel and sweetly charred, with a mildly astringent finish that lovers of this style of roast will find bracing.",,"Those who enjoy foods with a charred, vaguely sweet edge.","Predictable ultra-dark roast: intense and pungent with an edge of charred cedar in the aroma; in the cup thin in mouthfeel and sweetly charred, with a mildly astringent finish that lovers of this style of roast will find bracing. "
3590,Other,/review/roys-blend,7.0,7.0,6.0,7.0,,"The cup gives an impression of both thinness and richness. Overripe fruit – peaches perhaps – settle toward an agreeable but pungent chocolate. Two cups of five were bitter, suggesting that the pleasant intrigue of overripe-fruit-cum-chocolate was induced by a slightly fermented component to the blend.",,Those who enjoy puzzles and contradictions.,"The cup gives an impression of both thinness and richness. Overripe fruit – peaches perhaps – settle toward an agreeable but pungent chocolate. Two cups of five were bitter, suggesting that the pleasant intrigue of overripe-fruit-cum-chocolate was induced by a slightly fermented component to the blend. "
4165,Not disclosed,/review/wolfgang-puck-reserve,8.0,,8.0,7.0,,"Impressive aroma: lush, low-toned apricot fruit. In the cup a full body with a nice heft in the mouthfeel, but the pungent fruit turns increasingly salty and bitter as the cup cools.",,Those more interested in texture than flavor.,"Impressive aroma: lush, low-toned apricot fruit. In the cup a full body with a nice heft in the mouthfeel, but the pungent fruit turns increasingly salty and bitter as the cup cools. "
1772,Not disclosed,/review/french-market-special-blend,8.0,,7.0,7.0,,"The chicory in this moderately dark-roasted blend announces itself tactfully but distinctly in the peppery mouthfeel, spicy, resiny notes (think rosemary stored in a scorched cedar box), with a hint of round, slightly, salty fruit underneath – Chinese salt plums perhaps.",,"Those who enjoy (or think they might enjoy) a sort of peppery, fruity backbone to a nicely dark-roasted coffee. Roasted chicory is, as they say, an acquired taste, but so is coffee itself.","The chicory in this moderately dark-roasted blend announces itself tactfully but distinctly in the peppery mouthfeel, spicy, resiny notes (think rosemary stored in a scorched cedar box), with a hint of round, slightly, salty fruit underneath – Chinese salt plums perhaps. "
