slug,name,roaster,roast,country_of_origin,desc_1,desc_2,latitude,longitude,rating,aroma,acid,body,flavor,aftertaste,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate
/review/colombian-breakfast-blend,Colombian Breakfast Blend,Island Joes Coffee,Medium-Dark,Colombia,"Very sweettoned aroma: distinct cocoaish chocolate notes with hints of walnut and a blackcherry inclined fruit. In the cup the cocoa and walnut notes simplify and amplify, supported by a sweet, crisp acidity. Flavor fades rather quickly in the finish but the chocolate and walnut have the last word.",This coffee is a blend of dark and medium roasts of the same Colombia coffee. Joe Wells started his smallbatch roasting business in a gas station because no one else in his part of the Florida Keys sold freshroasted coffee. Visit www.islandjoescoffee.com or call 3052941190 for more information.,4.099917,-72.9088133,91,9.0,8.0,7.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/colombia-humbenito-gonzales,Colombia Humbenito Gonzales,Stumptown Coffee Roasters,Medium,Colombia,"Straightforward but very agreeable profile: Sweet cocoa and flower notes throughout, from a rather restrained aroma through balanced cup and rich, long finish. Sweet, acidity, solid body.","Stumptown Coffee is a smallbatch premium roasting company that wholesales its coffees as well as serves them custom brewed by the cup in its Portland caf?s. Under the enthusiastic leadership of Duane Sorenson, Stumptown has become a leading buyer and roaster of elite, smalllot coffees. Visit www.stumptowncoffee.com or call 5032307797 for more information.",4.099917,-72.9088133,92,7.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/colombia-la-golondrina-odair-achipiz-cauca,Colombia La Golondrina Odair Achipiz Cauca,Counter Culture Coffee,Medium,Colombia,"A quietly distinctive coffee that rewards attentiveness. Balanced, round, resonant in structure with restrained but pleasing aromatics: white wine, walnut, cedar, hints of flowers and chocolate. The chocolate tendencies amplify in an impressively rich finish.","La Golondrina is part of the Las Mingas project led by Counter Culture aimed at improving lives and coffees by offering substantial purchase incentives for quality among participating small producers in the Cauca region of Colombia. This small lot is from the farm of Odair Achipiz in the town of P?ez. Counter Culture is a smallbatch wholesale specialty roaster with an informative and lively website, a commitment to fine coffee and youthful, enthusiastic leadership. Visit www.counterculturecoffee.com or call 8882385282 for more information.",4.099917,-72.9088133,92,8.0,9.0,8.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/colombia-tres-santos-micro-lot-el-portal,Colombia Tres Santos Micro-Lot El Portal,Intelligentsia Coffee,Medium-Light,Colombia,"Sweettoned, crisply rich aroma with chocolate, cedar, flowers, ripe tomato notes. In the cup powerfully but sweetly acidy, with continued flowers, cocoaish chocolate, tart cherry notes and a pungent hint of cedar. Rich, sweet, chocolatetoned finish; very slight astringency in the long.","Tres Santos is a coffee competition in Colombia organized by Intelligentsia green coffee buyer Geoff Watts designed to uncover the finest lots of coffee from smallholding farmers on a seasonal basis in the Huila and in the case of this coffee Cauca growing regions and reward them with recognition and high purchase prices. This prizewinner is from the farm of Javier Ladino. Intelligentsia is a distinguished Chicagobased specialty roaster and a leader in sourcing and roasting small, exceptional lots of coffee like this one. Visit www.intelligentsiacoffee.com or call 8889459786 for more information.",4.099917,-72.9088133,93,9.0,7.0,8.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/reserva-del-patron-colombia-narino,Reserva del Patron Colombia Narino,PTs Coffee Roasting Co.,Medium-Light,Colombia,"Distinctive aromatics: sweetly dry fruit notes that suggest black current, blackberry, tart cherry, cedary orange. Lightly syrupy mouthfeel, fine balance. Long, deep finish that stays on the rich side of astringent.","Reserva del Patron is a very highgrown and exceptionally rigorously selected green coffee from an admired growing region in the southernmost Colombia Department of Narino. PTs is a qualityoriented wholesale/retail specialty roaster with a wide and refined selection of coffee blends and origins. The PTs motto is without the love, its just coffee. Visit www.ptscoffee.com or call 8886785282 for more information.",4.099917,-72.9088133,93,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0
/review/colombia-micro-lot-huila-la-argentina,Colombia Micro-Lot Huila La Argentina,Willoughbys Coffee  Tea,Medium,Colombia,"Delicate but intense aroma, with milk chocolate, nut and coffee fruit notes that read as tart cherry. In the cup impressive balance and structure: lushly sweet but crisply acidy with a lightly syrupy mouthfeel. Continued tart cherry and chocolate notes carry into a simple but cleanly rich finish.",This coffee is grown at very high altitudes by small producers in southwest Huila Department. Willoughbys Coffee  Tea is a pioneer specialty coffee roaster recently reinvigorated and refocused on artisan roasting and a very extensive collection of elite singleorigin coffees. Visit www.willoughbyscoffee.com or call 8003888400 for more information.,4.099917,-72.9088133,93,8.0,8.0,8.0,9.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0
/review/colombia-micro-lot-humberto-gonzales,Colombia Micro-Lot Humberto Gonzales,Klatch Coffee,Medium-Light,Colombia,"Richly sweettoned aroma: orange, cocoa, butterscotch. In the cup big, simple, authoritative but ingratiating, with round, ringing acidity and the pure expression of coffee fruit, a tart cherry sensation. Clean, deep, cherryish finish.","From the farm of Humberto Gonzales and part of the Las Mingas project, a green coffee quality competition in southern Colombia supported by several leading small NorthAmerican roasting companies. Coffee Klatch is an awardwinning smallbatch roasting company in the Los Angeles area featuring small lots of exceptional coffees and whose resident barista and trainer, Heather Perry, won the 2003 and 2007 United States Barista Championships and placed second in the 2007 World Championship brewing Coffee Klatch espresso blends. Visit www.klatchroasting.com or call 8774552824 for more information.",4.099917,-72.9088133,93,8.0,8.0,7.0,8.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0
/review/tres-santos-micro-lot-la-dorada-cauca,Tres Santos Micro-Lot La Dorada Cauca,Intelligentsia Coffee,Medium-Light,Colombia,"Sweettoned, quiet aroma with nut, dried cherry and chocolate. Elegantly balanced cup: softly acidy, silky in mouthfeel, with continued dried cherry, cocoaish chocolate and a slight brightening hint of lemon. The chocolate notes in particular carry into the long, rich, complex finish.","Tres Santos is a coffee competition in Colombia organized by Intelligentsia green coffee buyer Geoff Watts designed to uncover the finest lots of coffee from participating smallholding farmers from the harvests of the Huila and in the case of this coffee Cauca growing regions, rewarding them with recognition and high purchase prices. This prizewinner is from the farm of Alvaro Quintero. Intelligentsia is a distinguished Chicagobased specialty roaster and a leader in sourcing and roasting small, exceptional lots of coffee like this one. Visit www.intelligentsiacoffee.com or call 8889459786 for more information.",4.099917,-72.9088133,94,8.0,8.0,7.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/colombia-tolima-jairo-guiterrez-micro-lot-07,Colombia Tolima Jairo Guiterrez Micro-Lot 07,Paradise Roasters,Medium,Colombia,"Intense, balanced aroma: cedar, cherry, flowers, orange. In the cup syrupy body with an almost bouillonlike richness, deeply but quietly acidy, with floral high notes and a wonderfully deep cherry and cedartoned chocolate. The pungent chocolate/fruit notes carry into a long, flavorsaturated finish.","This is a very micro microlot, weighing only 350 pounds, selected from the 15acre farm of Jairo Guiterrez. Paradise Roasters prides itself on roasting and shipping coffee only after orders are placed. Its metaphoric mission is to bring some paradisiacal warmth from the coffeegrowing south to the cool environs of Minnesota. Visit www.paradiseroasters.com or call 7634330626 for more information.",4.099917,-72.9088133,95,9.0,9.0,8.0,10.0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0
/review/organic-colombia,Organic Colombia,Kickapoo Coffee,Medium,Colombia,"Sweettoned, delicately complex aroma: flowers, hints of honey, cedar and tart cherry, perhaps chocolate. In the cup very gently acidy, light in body but buoyant and silky in mouthfeel, and giddily floral and honeytoned with complicating hints of chocolate, tart coffee fruit and Rieslinglike white wine. Fades rather quickly in the finish but exquisitely clean with memories of chocolate and flowers. An exceptionally pure and balanced coffee.","This coffee is certified organically grown. Although the words Fair Trade appear as well on the label of the attractive 12ounce valvetopped can, the trademarked seal of TransFair USA, the sole American certifier for the Fairtrade Labeling Organizations International FLO, does not. Fondo Paez is a cooperative of 550 farmers from the indigenous Paez people of central Colombia. Kickapoo Coffee is a Wisconsin microroaster devoted to organic and fairtrade principles and coffees. Visit kickapoocoffee.com or call 608 6372022 for more information.",4.099917,-72.9088133,95,8.0,8.0,7.0,9.0,8.0,0,0,0,0,0,1,0,1,0,0,0,0,0
/review/costa-rica-breakfast-blend,Costa_Rica Breakfast Blend,Las Brumas Rainforest Coffee,Medium-Light,Costa Rica,"Exquisitely clean coffee at a sensitive light roast. Delicate in structure and mouthfeel, gently and sweetly acidy, with flowering grass and molasses notes and hints of nut and milk chocolate in aroma and cup.","This coffee is grown, processed and roasted at the Coopepueblos cooperative in the town of Agua Buena, Costa_Rica near the border with Panama. Development of the cooperative and its direct sales program of roasted coffee has been supported by the Community Agroecology Network CAN, a Santa Cruz, Californiabased international network committed to sustaining rural livelihoods and environments by integrating participatory research, action education and trade innovations. Visit www.communityagroecology.net for more information.",9.536456900000001,-84.17566257468567,90,8.0,7.0,7.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/sumatra-mandheling-south-italian-espresso-roast,"Sumatra Mandheling, South Italian Espresso Roast",Terroir Coffee,Medium-Dark,Indonesia,"Rich, gently pungent aroma with butter, floral and apricottoned fruit hints. In the small cup medium body, syrupy mouthfeel, and rather sharply but sweetly cedary with continued apricot and flowers and an explicit moist, leafy earth note. At its best in milk: rich, strongpresenced but sweet with dark chocolate and sustained suggestions of moist earth and flowers.","Lintong is the traditional market name for an admired coffee type grown near Lake Toba in northcentral Sumatra. These coffees are distinguished by low acidity and idiosyncratic flavor notes that appear to result from serendipitous taints ? especially a mild earthiness or mustiness ? acquired during unconventional drying procedures. This character is apparent but very muted and agreeable in this Lintong, brought to a ?South Italian Espresso Roast? or mediumdark roast, and reviewed here as an espresso, evaluated as a 1ounce shot at an approximately 30second extraction with a brew temperature of 197?F. Terroir is a microroaster selling only elite singleorigin coffees, no blends. It specializes in medium roast styles designed to foreground the character of the green coffee. Terroir is the creation of George Howell, one of the world?s leading coffee visionaries. Visit www.terroircoffee.com or call 8664445282 for more information.",-2.4833826,117.8902853,92,8.0,9.0,8.0,7.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
